KeyRecordLink|MasterID|TargetID|KeyDataSet|KeyLinkType|LinkConfidence|Transfer
349220|adambay_wisconsin|adambay_wisconsin_2017|5|2|1|0
349221|tjjallow_purdue|tjjallow_purdue_2017|5|2|1|0
349222|nicksipe_purdue|nicksipe_purdue_2017|5|2|1|0
349223|dedrickmackey_purdue|dedrickmackey_purdue_2017|5|2|1|0
349224|tylerhamilton_purdue|tylerhamilton_purdue_2017|5|2|1|0
349225|djedwards_purdue|djedwards_purdue_2017|5|2|1|0
349226|isaaczico_purdue|isaaczico_purdue_2017|5|2|1|0
349227|griffinalstott_purdue|griffinalstott_purdue_2017|5|2|1|0
349228|markstickford_purdue|markstickford_purdue_2017|5|2|1|0
349229|viktorbeach_purdue|viktorbeach_purdue_2017|5|2|1|0
349230|dariuspittman_purdue|dariuspittman_purdue_2017|5|2|1|0
349231|ethansmart_purdue|ethansmart_purdue_2017|5|2|1|0
349232|djwashington_purdue|djwashington_purdue_2017|5|2|1|0
349233|keyroncatlett_purdue|keyroncatlett_purdue_2017|5|2|1|0
349234|giovannireviere_purdue|giovannireviere_purdue_2017|5|2|1|0
349235|tobiaslarry_purdue|tobiaslarry_purdue_2017|5|2|1|0
349236|kaihiggins_purdue|kaihiggins_purdue_2017|5|2|1|0
349237|rayellis_purdue|rayellis_purdue_2017|5|2|1|0
349238|terrywright_purdue|terrywright_purdue_2017|5|2|1|0
349239|allendaniels_purdue|allendaniels_purdue_2017|5|2|1|0
349240|corneljones_purdue|corneljones_purdue_2017|5|2|1|0
349241|jacobabrams_purdue|jacobabrams_purdue_2017|5|2|1|0
349242|derrickbarnes_purdue|derrickbarnes_purdue_2017|5|2|1|0
349243|kennethmajor_purdue|kennethmajor_purdue_2017|5|2|1|0
349244|samgarvin_purdue|samgarvin_purdue_2017|5|2|1|0
349245|daxtonhill_michigan|daxtonhill_michigan_2019|5|2|1|0
349246|zachcharbonnet_michigan|zachcharbonnet_michigan_2019|5|2|1|0
349247|mazismith_michigan|mazismith_michigan_2019|5|2|1|0
349248|trentejones_michigan|trentejones_michigan_2019|5|2|1|0
349249|nolanrumler_michigan|nolanrumler_michigan_2019|5|2|1|0
349250|corneliusjohnson_michigan|corneliusjohnson_michigan_2019|5|2|1|0
349251|trevorkeegan_michigan|trevorkeegan_michigan_2019|5|2|1|0
349252|jalenperry_michigan|jalenperry_michigan_2019|5|2|1|0
349253|anthonysolomon_michigan|anthonysolomon_michigan_2019|5|2|1|0
349254|karsenbarnhart_michigan|karsenbarnhart_michigan_2019|5|2|1|0
349255|cademcnamara_michigan|cademcnamara_michigan_2019|5|2|1|0
349256|gilesjackson_michigan|gilesjackson_michigan_2019|5|2|1|0
349257|davidojabo_michigan|davidojabo_michigan_2019|5|2|1|0
349258|quintenjohnson_michigan|quintenjohnson_michigan_2019|5|2|1|0
349259|erickall_michigan|erickall_michigan_2019|5|2|1|0
349260|mikemorris_michigan|mikemorris_michigan_2019|5|2|1|0
