KeyRecordLink|MasterID|TargetID|KeyDataSet|KeyLinkType|LinkConfidence|Transfer
383306|joshbarrett_arizonastate|joshbarrett_arizonastate_2003|3|2|1|0
383307|hileetaylor_northcarolina|hileetaylor_northcarolina_2004|3|2|1|0
383308|chesteradams_georgia|chesteradams_georgia_2004|3|2|1|0
383309|peytonhillis_arkansas|peytonhillis_arkansas_2004|3|2|1|0
383310|chrischamberlain_tulsa|chrischamberlain_tulsa_2004|3|2|1|0
383311|kingdunlap_auburn|kingdunlap_auburn_2003|3|2|1|0
383312|keithzinger_lsu|keithzinger_lsu_2003|3|2|1|0
383313|justinforsett_california|justinforsett_california_2004|3|2|1|0
383314|coreyclark_texasam|coreyclark_texasam_2003|3|2|1|0
383315|adrianarrington_michigan|adrianarrington_michigan_2004|3|2|1|0
383316|coryboyd_southcarolina|coryboyd_southcarolina_2003|3|2|1|0
383317|mikemerritt_centralflorida|mikemerritt_centralflorida_2003|3|2|1|0
383318|geoffschwartz_oregon|geoffschwartz_oregon_2004|3|2|1|0
383319|robjackson_kansasstate|robjackson_kansasstate_2004|3|2|1|0
383320|joeylarocque_oregonstate|joeylarocque_oregonstate_2006|3|2|1|0
383321|angelocraig_cincinnati|angelocraig_cincinnati_2003|3|2|1|0
383322|lioneldotson_arizona|lioneldotson_arizona_2003|3|2|1|0
383323|mariourrutia_louisville|mariourrutia_louisville_2004|3|2|1|0
383324|kirkbarton_ohiostate|kirkbarton_ohiostate_2003|3|2|1|0
383325|marcusmonk_arkansas|marcusmonk_arkansas_2004|3|2|1|0
383326|chrishorton_ucla|chrishorton_ucla_2003|3|2|1|0
383327|kennardcox_pittsburgh|kennardcox_pittsburgh_2003|3|2|1|0
383328|matthewstafford_georgia|matthewstafford_georgia_2006|3|2|1|0
383329|jasonsmith_baylor|jasonsmith_baylor_2004|3|2|1|0
383330|tysonjackson_lsu|tysonjackson_lsu_2004|3|2|1|0
383331|marksanchez_usc|marksanchez_usc_2005|3|2|1|0
383332|andresmith_alabama|andresmith_alabama_2006|3|2|1|0
383333|darriusheywardbey_maryland|darriusheywardbey_maryland_2005|3|2|1|0
383334|eugenemonroe_virginia|eugenemonroe_virginia_2005|3|2|1|0
383335|bjraji_bostoncollege|bjraji_bostoncollege_2004|3|2|1|0
