KeyRecordLink|MasterID|TargetID|KeyDataSet|KeyLinkType|LinkConfidence|Transfer
525997|tjwatt_wisconsin|tjwatt_wisconsin_2013|6|2|1|0
525998|jamaladams_lsu|jamaladams_lsu_2014|6|2|1|0
525999|buddabaker_washington|buddabaker_washington_2014|6|2|1|0
526000|minkahfitzpatrick_alabama|minkahfitzpatrick_alabama_2015|6|2|1|0
526001|malikhooker_ohiostate|malikhooker_ohiostate_2014|6|2|1|0
526002|marlonhumphrey_alabama|marlonhumphrey_alabama_2014|6|2|1|0
526003|adoreejackson_usc|adoreejackson_usc_2014|6|2|1|0
526004|desmondking_iowa|desmondking_iowa_2013|6|2|1|0
526005|jourdanlewis_michigan|jourdanlewis_michigan_2013|6|2|1|0
526006|tarvarusmcfadden_floridastate|tarvarusmcfadden_floridastate_2015|6|2|1|0
526007|cordreatankersley_clemson|cordreatankersley_clemson_2012|6|2|1|0
526008|cordreatankersley_clemson|cordreatankersley_clemson_2013|6|2|1|0
526009|tredaviouswhite_lsu|tredaviouswhite_lsu_2013|6|2|1|0
526010|zanegonzalez_arizonastate|zanegonzalez_arizonastate_2013|6|2|1|0
526011|johnnytownsend_florida|johnnytownsend_florida_2013|6|2|1|0
526012|mitchwishnowsky_utah|mitchwishnowsky_utah_2016|6|2|1|0
526013|quadreehenderson_pittsburgh|quadreehenderson_pittsburgh_2015|6|2|1|0
526014|adoreejackson_usc|adoreejackson_usc_2014|6|2|1|0
526015|christianmccaffrey_stanford|christianmccaffrey_stanford_2014|6|2|1|0
526016|jabrillpeppers_michigan|jabrillpeppers_michigan_2014|6|2|1|0
526017|curtissamuel_ohiostate|curtissamuel_ohiostate_2014|6|2|1|0
526018|saquonbarkley_pennstate|saquonbarkley_pennstate_2015|6|2|1|0
526019|brycelove_stanford|brycelove_stanford_2015|6|2|1|0
526020|rashaadpenny_sandiegostate|rashaadpenny_sandiegostate_2014|6|2|1|0
526021|michaelgallup_coloradostate|michaelgallup_coloradostate_2016|6|2|1|0
526022|davidsillsv_westvirginia|davidsillsv_westvirginia_2015|6|2|1|0
526023|davidsillsv_westvirginia|davidsillsv_westvirginia_2017|6|2|1|0
526024|jameswashington_oklahomastate|jameswashington_oklahomastate_2014|6|2|1|0
526025|markandrews_oklahoma|markandrews_oklahoma_2014|6|2|1|0
526026|beaubenzschawel_wisconsin|beaubenzschawel_wisconsin_2014|6|2|1|0
526027|davidedwards_wisconsin|davidedwards_wisconsin_2015|6|2|1|0
526028|willhernandez_utep|willhernandez_utep_2013|6|2|1|0
526029|mitchhyatt_clemson|mitchhyatt_clemson_2015|6|2|1|0
526030|mikemcglinchey_notredame|mikemcglinchey_notredame_2013|6|2|1|0
526031|quentonnelson_notredame|quentonnelson_notredame_2014|6|2|1|0
526032|chukwumaokorafor_westernmichigan|chukwumaokorafor_westernmichigan_2014|6|2|1|0
526033|billyprice_ohiostate|billyprice_ohiostate_2013|6|2|1|0
526034|frankragnow_arkansas|frankragnow_arkansas_2014|6|2|1|0
526035|bradensmith_auburn|bradensmith_auburn_2014|6|2|1|0
526036|matboesen_tcu|matboesen_tcu_2016|6|2|1|0
526037|nickbosa_ohiostate|nickbosa_ohiostate_2016|6|2|1|0
526038|austinbryant_clemson|austinbryant_clemson_2015|6|2|1|0
