247_index,rivals_index,ID,playerName,college,city,state,highSchool,position,year,sum
1560,4550,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1561,3827,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1562,5354,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1563,1126,1,1.0,1.0,1.0,1,0.46153846153846156,1,1,0.9230769230769231
1564,3438,1,1.0,1.0,0.125,1,1.0,0,1,0.7321428571428571
1565,1637,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1566,732,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1566,2805,0,0.09090909090909094,1.0,1.0,1,1.0,0,1,0.7272727272727273
1567,1677,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1568,4404,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1570,4415,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1571,4305,0,0.7857142857142857,1.0,1.0,1,0.6923076923076923,1,1,0.9254317111459969
1572,2127,1,1.0,1.0,0.875,1,1.0,1,1,0.9821428571428571
1573,732,0,0.09090909090909094,1.0,1.0,1,1.0,0,1,0.7272727272727273
1573,2805,0,0.4,1.0,1.0,1,1.0,1,1,0.9142857142857144
1574,1964,1,1.0,1.0,0.375,1,0.2068965517241379,0,1,0.6545566502463054
1575,1468,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1576,2789,1,1.0,1.0,1.0,1,0.46153846153846156,0,1,0.7802197802197802
1577,169,1,1.0,1.0,1.0,1,0.5294117647058824,1,1,0.9327731092436975
1578,499,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1579,237,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1581,22,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1582,3846,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1583,3543,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1584,660,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1585,4719,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1586,663,1,1.0,1.0,1.0,1,0.7272727272727273,1,1,0.961038961038961
1587,3007,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1588,611,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1589,1195,1,1.0,1.0,1.0,1,0.9375,0,1,0.8482142857142857
1590,477,0,0.07692307692307687,1.0,1.0,1,1.0,0,1,0.7252747252747253
1590,5799,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1591,745,1,1.0,1.0,1.0,1,0.5333333333333333,1,1,0.9333333333333333
1592,4501,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1593,2534,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1594,584,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1595,4457,1,1.0,1.0,0.09999999999999998,1,1.0,0,1,0.7285714285714285
1596,477,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1596,5799,0,0.07692307692307687,1.0,1.0,1,1.0,0,1,0.7252747252747253
1597,2993,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1598,1459,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1599,4717,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1600,4617,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1601,1076,1,1.0,1.0,1.0,1,0.5263157894736843,0,1,0.7894736842105263
1603,2376,1,1.0,1.0,0.09999999999999998,1,1.0,0,1,0.7285714285714285
1604,1192,0,0.3846153846153846,1.0,0.19999999999999996,1,0.16666666666666663,1,1,0.6787545787545787
1604,1395,0,0.7692307692307692,1.0,1.0,1,0.0,1,1,0.8241758241758241
1606,4321,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1607,5204,1,1.0,1.0,1.0,1,0.26086956521739135,1,1,0.8944099378881988
1608,1561,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1609,5361,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1610,2848,1,1.0,1.0,1.0,1,0.6521739130434783,0,1,0.8074534161490684
1611,259,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1612,1192,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1612,1395,0,0.3846153846153846,1.0,0.19999999999999996,1,0.0,1,1,0.654945054945055
1613,5829,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1614,5099,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1615,5208,0,0.2727272727272727,1.0,1.0,1,0.30000000000000004,0,1,0.6532467532467532
1615,5321,1,1.0,1.0,1.0,1,0.6666666666666667,1,1,0.9523809523809524
1616,3230,1,1.0,1.0,1.0,1,0.0,1,1,0.8571428571428571
1617,1171,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1618,1331,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1619,2270,1,1.0,1.0,1.0,1,0.1428571428571429,0,1,0.7346938775510204
1620,5208,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1620,5321,0,0.2727272727272727,1.0,1.0,1,0.2857142857142857,0,1,0.6512059369202226
1621,5178,1,1.0,1.0,1.0,1,0.33333333333333337,0,1,0.7619047619047619
1622,3105,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1623,4525,1,1.0,1.0,1.0,1,0.26086956521739135,0,1,0.751552795031056
1624,2463,1,1.0,1.0,1.0,1,0.7142857142857143,1,1,0.9591836734693878
1625,2425,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1626,1891,0,0.6666666666666667,1.0,1.0,1,0.5714285714285714,0,1,0.7482993197278912
1627,2389,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1628,1271,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1629,3738,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1630,2526,1,1.0,1.0,1.0,1,0.9230769230769231,1,1,0.989010989010989
1631,1200,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1632,1555,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1633,17,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1634,2187,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1635,4603,1,1.0,1.0,1.0,1,0.625,0,1,0.8035714285714286
1636,4527,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1637,199,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1638,2132,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1639,4301,1,1.0,1.0,1.0,1,0.6666666666666667,0,1,0.8095238095238095
1640,4213,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1641,2940,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1642,1715,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1643,4304,1,1.0,1.0,0.06666666666666665,1,1.0,0,1,0.7238095238095238
1644,2033,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1653,5699,1,1.0,1.0,1.0,1,0.736842105263158,0,1,0.819548872180451
1654,1106,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1655,2234,1,1.0,1.0,1.0,1,0.7391304347826086,0,1,0.8198757763975155
1656,3817,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1657,3964,1,1.0,1.0,1.0,1,0.5294117647058824,0,1,0.7899159663865546
1658,2024,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1659,5263,1,1.0,1.0,0.15384615384615385,1,1.0,0,1,0.7362637362637362
1660,3614,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1662,540,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1663,2202,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1664,2176,1,1.0,1.0,1.0,1,0.6,1,1,0.9428571428571428
1665,4383,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1666,3279,1,1.0,1.0,1.0,1,0.3529411764705882,1,1,0.907563025210084
1667,2768,0,0.7272727272727273,1.0,1.0,1,1.0,1,1,0.961038961038961
1668,5187,1,1.0,1.0,0.0,1,1.0,0,1,0.7142857142857143
1669,1788,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1670,210,1,1.0,1.0,1.0,1,0.5625,1,1,0.9375
1671,1066,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1672,421,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1673,1736,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1674,1873,1,1.0,1.0,0.06666666666666665,1,1.0,0,1,0.7238095238095238
1675,4593,1,1.0,1.0,1.0,1,0.6842105263157895,0,1,0.8120300751879699
1676,4577,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1677,3263,1,1.0,1.0,1.0,1,0.5789473684210527,1,1,0.9398496240601505
1678,3099,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1679,4283,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1680,1908,1,1.0,1.0,1.0,1,0.76,1,1,0.9657142857142856
1681,906,0,0.7272727272727273,1.0,1.0,1,1.0,0,1,0.8181818181818182
1682,3319,1,1.0,1.0,1.0,1,0.33333333333333337,0,1,0.7619047619047619
1683,1867,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1684,3602,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1685,866,1,1.0,1.0,1.0,1,0.7391304347826086,0,1,0.8198757763975155
1685,4392,0,0.07692307692307687,1.0,1.0,1,0.7391304347826086,0,1,0.6880076445293836
1686,866,0,0.07692307692307687,1.0,1.0,1,0.7391304347826086,0,1,0.6880076445293836
1686,4392,1,1.0,1.0,1.0,1,0.7391304347826086,1,1,0.9627329192546583
1687,5055,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1688,5322,1,1.0,1.0,0.9090909090909091,1,0.47058823529411764,0,1,0.7685255920550038
1689,4248,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1690,2123,1,1.0,1.0,0.06666666666666665,1,1.0,1,1,0.8666666666666666
1692,304,0,0.3571428571428571,1.0,1.0,1,1.0,1,1,0.9081632653061226
1693,5670,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1694,5025,1,1.0,1.0,1.0,1,0.6428571428571428,0,1,0.8061224489795917
1695,3002,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1696,1344,1,1.0,1.0,1.0,1,0.5625,0,1,0.7946428571428571
1697,1721,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1698,5183,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1699,3119,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1701,4250,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1702,4837,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1703,4967,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1704,16,1,1.0,1.0,0.0,1,1.0,0,1,0.7142857142857143
1705,5826,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1706,460,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1706,2318,0,0.19999999999999996,1.0,1.0,1,1.0,0,1,0.7428571428571429
1708,1349,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1709,5016,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1710,3531,0,0.09090909090909094,1.0,0.9166666666666666,1,1.0,0,1,0.7153679653679654
1710,4371,1,1.0,1.0,0.9166666666666666,1,0.0,1,1,0.8452380952380951
1712,3991,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1713,1615,1,1.0,1.0,1.0,1,0.5333333333333333,0,1,0.7904761904761904
1715,490,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1716,4959,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1717,4652,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1719,3335,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1720,1775,1,1.0,1.0,1.0,1,0.4375,0,1,0.7767857142857143
1721,3531,1,1.0,1.0,0.9166666666666666,1,1.0,0,1,0.8452380952380951
1722,5101,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1723,4112,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1724,460,0,0.6666666666666667,1.0,1.0,1,1.0,0,1,0.8095238095238095
1724,2318,0,0.15384615384615385,1.0,1.0,1,1.0,0,1,0.7362637362637362
1725,3398,0,0.0714285714285714,1.0,0.9,1,1.0,0,1,0.710204081632653
1725,4493,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1726,1214,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1727,3123,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1727,5540,0,0.3076923076923077,1.0,0.23076923076923073,1,0.06666666666666665,1,1,0.6578754578754579
1728,3398,1,1.0,1.0,0.9,1,1.0,1,1,0.9857142857142858
1728,4493,0,0.0714285714285714,1.0,1.0,1,1.0,0,1,0.7244897959183673
1729,595,1,1.0,1.0,1.0,1,0.8571428571428572,1,1,0.979591836734694
1731,4009,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1732,3300,1,1.0,1.0,1.0,1,0.6521739130434783,0,1,0.8074534161490684
1733,5212,1,1.0,1.0,0.0,1,1.0,1,1,0.8571428571428571
1734,2619,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1735,266,0,0.6428571428571428,1.0,1.0,1,0.6,0,1,0.7489795918367347
1736,1945,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1737,450,1,1.0,1.0,1.0,1,0.6956521739130435,0,1,0.8136645962732919
1738,5830,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1739,214,1,1.0,1.0,1.0,1,0.631578947368421,0,1,0.8045112781954887
1739,3829,0,0.0714285714285714,1.0,1.0,1,0.631578947368421,1,1,0.8147153598281418
1740,214,0,0.0714285714285714,1.0,1.0,1,0.631578947368421,0,1,0.6718582169709989
1740,3829,1,1.0,1.0,1.0,1,0.631578947368421,1,1,0.9473684210526316
1741,2628,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1743,1471,1,1.0,1.0,1.0,1,0.9375,0,1,0.8482142857142857
1744,819,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1754,1471,0,0.08333333333333337,1.0,1.0,1,0.9375,0,1,0.7172619047619049
1756,1471,0,0.08333333333333337,1.0,1.0,1,0.9375,0,1,0.7172619047619049
1757,512,0,0.6428571428571428,1.0,1.0,1,0.36,0,1,0.7146938775510204
1758,2298,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1760,2105,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1761,964,1,1.0,1.0,1.0,1,0.6428571428571428,0,1,0.8061224489795917
1762,2189,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1763,1781,1,1.0,1.0,1.0,1,0.36,0,1,0.7657142857142858
1764,4200,1,1.0,1.0,0.8,1,1.0,1,1,0.9714285714285714
1765,1432,1,1.0,1.0,0.9166666666666666,1,0.5882352941176471,1,1,0.9292717086834734
1766,4110,1,1.0,1.0,1.0,1,0.3529411764705882,1,1,0.907563025210084
1767,194,1,1.0,1.0,0.0,1,1.0,1,1,0.8571428571428571
1768,4618,1,1.0,1.0,1.0,1,0.5,1,1,0.9285714285714286
1769,1897,1,1.0,1.0,1.0,1,0.0,1,1,0.8571428571428571
1770,374,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1771,1752,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1772,3404,0,0.07692307692307687,1.0,1.0,1,0.0,1,1,0.7252747252747253
1772,4389,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1773,3404,1,1.0,1.0,1.0,1,0.5,0,1,0.7857142857142857
1774,3063,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1775,3994,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1776,1060,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1777,2104,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1778,1403,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1779,1293,1,1.0,1.0,1.0,1,0.0,1,1,0.8571428571428571
1780,1666,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1781,1,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1781,1740,0,0.09090909090909094,1.0,1.0,1,1.0,0,1,0.7272727272727273
1782,2161,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1783,336,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1784,129,1,1.0,1.0,1.0,1,0.6428571428571428,1,1,0.9489795918367346
1784,912,0,0.06666666666666665,1.0,1.0,1,0.6428571428571428,0,1,0.6727891156462584
1784,4993,0,0.19999999999999996,1.0,1.0,1,0.6428571428571428,0,1,0.6918367346938776
1785,553,1,1.0,1.0,0.6923076923076923,1,1.0,0,1,0.8131868131868132
1786,1337,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1787,222,0,0.2142857142857143,1.0,1.0,1,1.0,0,1,0.7448979591836735
1787,4875,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1788,1,0,0.09090909090909094,1.0,1.0,1,1.0,0,1,0.7272727272727273
1788,1740,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1789,217,0,0.10526315789473684,1.0,1.0,1,1.0,0,1,0.7293233082706766
1789,5163,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1790,138,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1791,5614,1,1.0,1.0,1.0,1,0.6153846153846154,0,1,0.8021978021978021
1792,5425,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1793,217,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1793,5163,0,0.10526315789473684,1.0,1.0,1,1.0,0,1,0.7293233082706766
1794,501,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1795,69,0,0.1875,1.0,1.0,1,1.0,0,1,0.7410714285714286
1795,1374,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1796,129,0,0.19999999999999996,1.0,1.0,1,0.6428571428571428,0,1,0.6918367346938776
1796,912,0,0.16666666666666663,1.0,1.0,1,0.6428571428571428,0,1,0.6870748299319728
1796,4993,1,1.0,1.0,1.0,1,0.6428571428571428,1,1,0.9489795918367346
1797,2428,1,1.0,1.0,0.4666666666666667,1,1.0,0,1,0.780952380952381
1798,69,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1798,1374,0,0.1875,1.0,1.0,1,1.0,0,1,0.7410714285714286
1799,129,0,0.06666666666666665,1.0,1.0,1,0.6428571428571428,0,1,0.6727891156462584
1799,912,1,1.0,1.0,1.0,1,0.6428571428571428,1,1,0.9489795918367346
1799,4993,0,0.16666666666666663,1.0,1.0,1,0.6428571428571428,0,1,0.6870748299319728
1800,3088,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1801,222,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1801,4875,0,0.2142857142857143,1.0,1.0,1,1.0,0,1,0.7448979591836735
1802,5047,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1803,953,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1804,1373,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1805,3830,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1806,1947,1,1.0,1.0,1.0,1,0.2777777777777778,0,1,0.753968253968254
1807,5686,1,1.0,1.0,1.0,1,0.38888888888888884,0,1,0.7698412698412699
1808,3210,0,0.6923076923076923,1.0,1.0,1,1.0,0,1,0.8131868131868132
1809,1504,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1810,5587,1,1.0,1.0,0.25,1,1.0,1,1,0.8928571428571429
1811,1487,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1812,3034,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1813,3535,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1814,971,1,1.0,1.0,1.0,1,0.5,0,1,0.7857142857142857
1815,1392,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1816,955,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1817,3967,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1818,5678,1,1.0,1.0,0.15384615384615385,1,0.5,0,1,0.6648351648351648
1819,4038,0,0.9333333333333333,1.0,1.0,1,1.0,1,1,0.9904761904761905
1820,2461,1,1.0,1.0,1.0,1,0.5238095238095238,0,1,0.7891156462585034
1821,2471,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1822,4461,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1823,4557,1,1.0,1.0,1.0,1,0.0,1,1,0.8571428571428571
1824,4307,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1825,4318,1,1.0,1.0,1.0,1,0.7142857142857143,0,1,0.8163265306122449
1826,1385,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1827,2139,1,1.0,1.0,0.23076923076923073,1,1.0,1,1,0.8901098901098902
1828,3843,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1829,2378,1,1.0,1.0,1.0,1,0.9375,0,1,0.8482142857142857
1830,3447,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1831,5507,1,1.0,1.0,1.0,1,0.8571428571428572,0,1,0.8367346938775511
1832,2547,1,1.0,1.0,1.0,1,0.6666666666666667,0,1,0.8095238095238095
1833,1326,1,1.0,1.0,1.0,1,0.4375,0,1,0.7767857142857143
1834,1274,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1835,3771,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1836,982,0,0.2142857142857143,1.0,1.0,1,1.0,0,1,0.7448979591836735
1836,4380,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1837,2758,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1838,982,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1838,4380,0,0.2142857142857143,1.0,1.0,1,1.0,0,1,0.7448979591836735
1840,1204,1,1.0,1.0,1.0,1,0.8181818181818181,1,1,0.974025974025974
1841,3074,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1842,14,1,1.0,1.0,0.1875,1,1.0,0,1,0.7410714285714286
1843,2762,1,1.0,1.0,1.0,1,0.7,0,1,0.8142857142857143
1844,3048,1,1.0,1.0,0.2222222222222222,1,1.0,1,1,0.888888888888889
1845,4056,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1847,1267,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1848,4085,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1849,3948,0,0.3125,1.0,0.19999999999999996,1,0.11111111111111116,1,1,0.6605158730158731
1849,4179,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1850,4797,1,1.0,1.0,1.0,1,0.65,0,1,0.8071428571428572
1851,3666,1,1.0,1.0,1.0,1,0.0,1,1,0.8571428571428571
1852,5003,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1853,560,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1853,4237,0,0.2727272727272727,1.0,0.2222222222222222,1,0.2222222222222222,1,1,0.6738816738816739
1854,741,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1855,5365,1,1.0,1.0,1.0,1,0.0,1,1,0.8571428571428571
1856,44,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1856,1034,0,0.17647058823529416,1.0,1.0,1,0.6428571428571428,1,1,0.8313325330132054
1857,321,1,1.0,1.0,0.11111111111111116,1,1.0,0,1,0.7301587301587301
1858,560,0,0.2727272727272727,1.0,0.2222222222222222,1,0.2222222222222222,1,1,0.6738816738816739
1858,4237,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1859,3948,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1859,4179,0,0.3125,1.0,0.19999999999999996,1,0.11111111111111116,1,1,0.6605158730158731
1860,2530,1,1.0,1.0,1.0,1,0.4117647058823529,1,1,0.9159663865546219
1861,3382,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1862,3835,1,1.0,1.0,1.0,1,0.0,1,1,0.8571428571428571
1863,3206,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1864,427,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1865,1540,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1866,5109,1,1.0,1.0,1.0,1,0.29166666666666663,0,1,0.755952380952381
1867,3248,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1868,44,0,0.17647058823529416,1.0,1.0,1,0.6428571428571428,1,1,0.8313325330132054
1868,1034,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1869,1346,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1870,52,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1871,1782,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1872,4075,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1873,5180,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1874,1745,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1875,1921,1,1.0,1.0,1.0,1,0.7692307692307692,1,1,0.967032967032967
1876,2666,1,1.0,1.0,0.9285714285714286,1,1.0,0,1,0.8469387755102041
1878,233,1,1.0,1.0,0.09999999999999998,1,1.0,1,1,0.8714285714285713
1879,4942,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1880,2931,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1881,434,1,1.0,1.0,1.0,1,0.9444444444444444,1,1,0.9920634920634921
1882,4650,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1883,5121,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1884,2702,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1885,4199,1,1.0,1.0,1.0,1,0.2857142857142857,1,1,0.8979591836734694
1886,5873,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1887,3651,1,1.0,1.0,0.6875,1,0.0,0,1,0.6696428571428571
1888,2586,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1889,690,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1890,696,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1890,4514,0,0.18181818181818177,1.0,0.8461538461538461,1,1.0,0,1,0.7182817182817184
1891,5537,1,1.0,1.0,1.0,1,0.4285714285714286,1,1,0.9183673469387755
1892,696,0,0.18181818181818177,1.0,1.0,1,1.0,0,1,0.7402597402597403
1892,4514,1,1.0,1.0,0.8461538461538461,1,1.0,0,1,0.8351648351648352
1893,39,1,1.0,1.0,1.0,1,1.0,0,1,0.8571428571428571
1894,5616,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1895,5392,1,1.0,1.0,0.9,1,1.0,0,1,0.8428571428571429
1896,852,1,1.0,1.0,1.0,1,1.0,1,1,1.0
1897,220,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
1898,5362,1,1.0,1.0,1.0,1,0.0,1,1,0.8571428571428571
1899,2822,1,1.0,1.0,1.0,1,0.0,0,1,0.7142857142857143
